uid,person,class,annoId
1010032,3,7,355271
1010035,2,7,355273
1010036,1,7,355273
1010037,3,7,355273
1010040,2,7,355275
1010041,1,7,355275
1010042,3,7,355275
1010043,2,7,355276
1010044,1,7,355276
1010045,3,7,355276
1010054,2,7,355281
1010055,1,7,355281
1010056,3,7,355281
1010080,2,7,355293
1010081,1,7,355293
1010082,3,7,355293
1010096,2,7,355300
1010097,1,7,355300
1010098,3,7,355300
1010111,2,7,355307
1010112,1,7,355307
1010113,3,7,355307
1010114,2,7,355308
1010115,1,7,355308
1010116,3,7,355308
1010117,2,7,355309
1010118,1,7,355309
1010119,3,7,355309
1010129,2,7,355314
1010130,1,7,355314
1010131,3,7,355314
1010137,2,7,355317
1010138,1,7,355317
1010139,3,7,355317
1010140,2,7,355318
1010141,1,7,355318
1010142,3,7,355318
1010148,2,7,355321
1010149,1,7,355321
1010150,3,7,355321
1010151,2,7,355322
1010152,1,7,355322
1010153,3,7,355322
1010165,2,7,355327
1010166,1,7,355327
1010167,3,7,355327
1010168,2,7,355328
1010169,1,7,355328
1010170,3,7,355328
1010171,2,7,355329
1010172,1,7,355329
1010173,3,7,355329
1010181,2,7,355333
1010182,1,7,355333
1010183,3,7,355333
1010184,2,7,355334
1010185,1,7,355334
1010186,3,7,355334
1010192,2,7,355337
1010193,1,7,355337
1010194,3,7,355337
1010197,2,7,355339
1010198,1,7,355339
1010199,3,7,355339
1010202,2,7,355341
1010203,1,7,355341
1010204,3,7,355341
1010205,2,7,355342
1010206,1,7,355342
1010207,3,7,355342
1010236,2,7,355355
1010237,1,7,355355
1010238,3,7,355355
1010239,2,7,355356
1010240,1,7,355356
1010241,3,7,355356
1010247,2,7,355359
1010248,1,7,355359
1010249,3,7,355359
1010250,2,7,355360
1010251,1,7,355360
1010252,3,7,355360
1010253,2,7,355361
1010254,1,7,355361
1010255,3,7,355361
1010256,2,7,355362
1010257,1,7,355362
1010258,3,7,355362
1010259,2,7,355363
1010260,1,7,355363
1010261,3,7,355363
1010264,2,7,355365
1010265,1,7,355365
1010266,3,7,355365
1010267,2,7,355366
1010268,1,7,355366
1010269,3,7,355366
1010275,2,7,355369
1010276,1,7,355369
1010277,3,7,355369
1010287,2,7,355374
1010288,1,7,355374
1010289,3,7,355374
1010292,2,7,355376
1010293,1,7,355376
1010294,3,7,355376
1010295,2,7,355377
1010296,1,7,355377
1010297,3,7,355377
1010300,2,7,355379
1010301,1,7,355379
1010302,3,7,355379
1010314,2,7,355385
1010315,1,7,355385
1010316,3,7,355385
1010319,2,2,355387
1010320,1,2,355387
1010321,3,2,355387
1010330,2,7,355392
1010331,1,7,355392
1010332,3,7,355392
1010335,2,7,355394
1010336,1,7,355394
1010337,3,7,355394
1010352,2,7,355402
1010353,1,7,355402
1010354,3,7,355402
1010355,2,7,355403
1010356,1,7,355403
1010357,3,7,355403
1010360,2,7,355405
1010361,1,7,355405
1010362,3,7,355405
1010363,2,7,355406
1010364,1,7,355406
1010365,3,7,355406
1010366,2,7,355407
1010367,1,7,355407
1010368,3,7,355407
1010372,2,7,355409
1010373,1,7,355409
1010374,3,7,355409
1010375,2,7,355410
1010376,1,7,355410
1010377,3,7,355410
1010383,2,7,355413
1010384,1,7,355413
1010385,3,7,355413
1010386,2,7,355414
1010387,1,7,355414
1010388,3,7,355414
1010389,2,7,355415
1010390,1,7,355415
1010391,3,7,355415
1010392,2,7,355416
1010393,1,7,355416
1010394,3,7,355416
1010397,2,7,355418
1010398,1,7,355418
1010399,3,7,355418
1010400,2,7,355419
1010401,1,7,355419
1010402,3,7,355419
1010406,2,7,355421
1010407,1,7,355421
1010408,3,7,355421
1010415,2,7,355425
1010416,1,7,355425
1010417,3,7,355425
1010420,2,7,355427
1010421,1,7,355427
1010422,3,7,355427
1010431,2,7,355432
1010432,1,7,355432
1010433,3,7,355432
1010440,2,7,355436
1010441,1,7,355436
1010442,3,7,355436
1010449,2,7,355440
1010450,1,7,355440
1010451,3,7,355440
1010460,2,7,355445
1010461,1,7,355445
1010462,3,7,355445
1010463,2,7,355446
1010464,1,7,355446
1010465,3,7,355446
1010473,2,7,355450
1010474,1,7,355450
1010475,3,7,355450
1010476,2,7,355451
1010477,1,7,355451
1010478,3,7,355451
1010485,2,7,355455
1010486,1,7,355455
1010487,3,7,355455
1010492,2,7,355458
1010493,1,7,355458
1010494,3,7,355458
1010502,2,7,355462
1010503,1,7,355462
1010504,3,7,355462
1010507,2,7,355464
1010508,1,7,355464
1010509,3,7,355464
1010510,2,7,355465
1010511,1,7,355465
1010512,3,7,355465
1010515,2,7,355467
1010516,1,7,355467
1010517,3,7,355467
1010518,2,7,355468
1010519,1,7,355468
1010520,3,7,355468
1010521,2,7,355469
1010522,1,7,355469
1010523,3,7,355469
1010526,2,7,355471
1010527,1,7,355471
1010528,3,7,355471
1010533,2,2,355474
1010534,1,2,355474
1010535,3,2,355474
1010542,2,7,355478
1010543,1,7,355478
1010544,3,7,355478
1010551,2,7,355482
1010552,1,7,355482
1010553,3,7,355482
1010566,2,7,355489
1010567,1,7,355489
1010568,3,7,355489
1010586,2,7,355498
1010587,1,7,355498
1010588,3,7,355498
1010652,2,7,355528
1010653,1,7,355528
1010654,3,7,355528
1010655,2,7,355529
1010656,1,7,355529
1010657,3,7,355529
1010662,2,7,355532
1010663,1,7,355532
1010664,3,7,355532
1010665,2,7,355533
1010666,1,7,355533
1010667,3,7,355533
1010668,2,7,355534
1010669,1,7,355534
1010670,3,7,355534
1010671,2,7,355535
1010672,1,7,355535
1010673,3,7,355535
1010692,2,7,355544
1010693,1,7,355544
1010694,3,7,355544
1010695,2,7,355545
1010696,1,7,355545
1010697,3,7,355545
1010700,2,7,355547
1010701,1,7,355547
1010702,3,7,355547
1010703,2,7,355548
1010704,1,7,355548
1010705,3,7,355548
1010716,2,7,355554
1010717,1,7,355554
1010718,3,7,355554
1010721,2,7,355556
1010722,1,7,355556
1010723,3,7,355556
1010726,2,7,355558
1010727,1,7,355558
1010728,3,7,355558
1010729,2,7,355559
1010730,1,7,355559
1010731,3,7,355559
1010732,2,7,355560
1010733,1,7,355560
1010734,3,7,355560
1010735,2,7,355561
1010736,1,7,355561
1010737,3,7,355561
1010747,2,7,355566
1010748,1,7,355566
1010749,3,7,355566
1010754,2,7,355569
1010755,1,7,355569
1010756,3,7,355569
1010761,2,7,355572
1010762,1,7,355572
1010763,3,7,355572
1010766,2,7,355574
1010767,1,7,355574
1010768,3,7,355574
1010773,2,7,355577
1010774,1,7,355577
1010775,3,7,355577
1010780,2,2,355580
1010781,1,2,355580
1010782,3,2,355580
1010783,2,7,355581
1010784,1,7,355581
1010785,3,7,355581
1010786,2,7,355582
1010787,1,7,355582
1010788,3,7,355582
1010791,2,7,355584
1010792,1,7,355584
1010793,3,7,355584
1010796,2,7,355586
1010797,1,7,355586
1010798,3,7,355586
1010805,2,7,355590
1010806,1,7,355590
1010807,3,7,355590
1010814,2,7,355594
1010815,1,7,355594
1010816,3,7,355594
1010817,2,7,355595
1010818,1,7,355595
1010819,3,7,355595
1010834,2,7,355603
1010835,1,7,355603
1010836,3,7,355603
1010841,2,7,355606
1010842,1,7,355606
1010843,3,7,355606
1010848,2,7,355609
1010849,1,7,355609
1010850,3,7,355609
1010853,2,7,355611
1010854,1,7,355611
1010855,3,7,355611
1010872,2,7,355620
1010873,1,7,355620
1010874,3,7,355620
1010877,2,7,355622
1010878,1,7,355622
1010879,3,7,355622
1010880,2,7,355623
1010881,1,7,355623
1010882,3,7,355623
1010883,2,7,355624
1010884,1,7,355624
1010885,3,7,355624
1010889,2,7,355626
1010890,1,7,355626
1010891,3,7,355626
1010892,2,7,355627
1010893,1,7,355627
1010894,3,7,355627
1010895,2,7,355628
1010896,1,7,355628
1010897,3,7,355628
1010905,2,7,355632
1010906,1,7,355632
1010907,3,7,355632
1010918,2,7,355638
1010919,1,7,355638
1010920,3,7,355638
1010921,2,7,355639
1010922,1,7,355639
1010923,3,7,355639
1010926,2,7,355641
1010927,1,7,355641
1010928,3,7,355641
1010956,2,7,355655
1010957,1,7,355655
1010958,3,7,355655
1010965,2,7,355659
1010966,1,7,355659
1010967,3,7,355659
1010968,2,7,355660
1010969,1,7,355660
1010970,3,7,355660
1010977,2,7,355664
1010978,1,7,355664
1010979,3,7,355664
1010985,2,7,355667
1010986,1,7,355667
1010987,3,7,355667
1010988,2,2,355668
1010989,1,2,355668
1010990,3,2,355668
1011007,2,7,355677
1011008,1,7,355677
1011009,3,7,355677
1011010,2,7,355678
1011011,1,7,355678
1011012,3,7,355678
1011015,2,2,355680
1011016,1,2,355680
1011017,3,2,355680
1011024,2,7,355684
1011025,1,7,355684
1011026,3,7,355684
1011031,2,7,355687
1011032,1,7,355687
1011033,3,7,355687
1011042,2,7,355692
1011043,1,7,355692
1011044,3,7,355692
1011045,2,7,355693
1011046,1,7,355693
1011047,3,7,355693
1011052,2,7,355696
1011053,1,7,355696
1011054,3,7,355696
1011059,2,7,355699
1011060,1,7,355699
1011061,3,7,355699
1011080,2,2,355709
1011081,1,2,355709
1011082,3,2,355709
1011087,2,7,355712
1011088,1,7,355712
1011089,3,7,355712
1011094,2,7,355715
1011095,1,7,355715
1011096,3,7,355715
1011099,2,7,355717
1011100,1,7,355717
1011101,3,7,355717
1011109,2,7,355721
1011110,1,7,355721
1011111,3,7,355721
1011116,2,7,355724
1011117,1,7,355724
1011118,3,7,355724
1011121,2,7,355726
1011122,1,7,355726
1011123,3,7,355726
1011142,2,7,355736
1011143,1,7,355736
1011144,3,7,355736
1011145,2,7,355737
1011146,1,7,355737
1011147,3,7,355737
1011148,2,7,355738
1011149,1,7,355738
1011150,3,7,355738
1011151,2,7,355739
1011152,1,7,355739
1011153,3,7,355739
1011163,2,7,355744
1011164,1,7,355744
1011165,3,7,355744
1011174,2,7,355749
1011175,1,7,355749
1011176,3,7,355749
1011177,2,7,355750
1011178,1,7,355750
1011179,3,7,355750
1011190,2,2,355755
1011191,1,2,355755
1011192,3,2,355755
1011193,2,7,355756
1011194,1,7,355756
1011195,3,7,355756
1011198,2,7,355758
1011199,1,7,355758
1011200,3,7,355758
1011201,2,7,355759
1011202,1,7,355759
1011203,3,7,355759
1011206,2,7,355761
1011207,1,7,355761
1011208,3,7,355761
1011211,2,7,355763
1011212,1,7,355763
1011213,3,7,355763
1011219,2,7,355766
1011220,1,7,355766
1011221,3,7,355766
1011222,2,7,355767
1011223,1,7,355767
1011224,3,7,355767
1011225,2,7,355768
1011226,1,7,355768
1011227,3,7,355768
1011237,2,7,355773
1011238,1,7,355773
1011239,3,7,355773
1011242,2,2,355775
1011243,1,2,355775
1011244,3,2,355775
1011251,2,7,355779
1011252,1,7,355779
1011253,3,7,355779
1011258,2,7,355782
1011259,1,7,355782
1011260,3,7,355782
1011266,2,7,355785
1011267,1,7,355785
1011268,3,7,355785
1011271,2,7,355787
1011272,1,7,355787
1011273,3,7,355787
1011280,2,7,355791
1011281,1,7,355791
1011282,3,7,355791
1011283,2,7,355792
1011284,1,7,355792
1011285,3,7,355792
1011291,2,7,355795
1011292,1,7,355795
1011293,3,7,355795
1011298,2,7,355798
1011299,1,7,355798
1011300,3,7,355798
1011301,2,7,355799
1011302,1,7,355799
1011303,3,7,355799
1011312,2,7,355804
1011313,1,7,355804
1011314,3,7,355804
1011325,2,7,355810
1011326,1,7,355810
1011327,3,7,355810
1011332,2,2,355813
1011333,1,2,355813
1011334,3,2,355813
1011337,1,2,355815
1011338,2,7,355815
1011339,3,7,355815
1011344,1,2,355818
1011345,2,7,355818
1011346,3,2,355818
1011347,2,7,355819
1011348,1,7,355819
1011349,3,7,355819
1011356,2,7,355823
1011357,1,7,355823
1011358,3,7,355823
1011365,2,7,355827
1011366,1,7,355827
1011367,3,7,355827
1011370,2,7,355829
1011371,1,7,355829
1011372,3,7,355829
1011377,2,7,355832
1011378,1,7,355832
1011379,3,7,355832
1011380,2,7,355833
1011381,1,7,355833
1011382,3,7,355833
1011383,2,7,355834
1011384,1,7,355834
1011385,3,7,355834
1011388,2,7,355836
1011389,1,7,355836
1011390,3,7,355836
1011405,2,7,355844
1011406,1,7,355844
1011407,3,7,355844
1011408,2,7,355845
1011409,1,7,355845
1011410,3,7,355845
1011445,2,7,355862
1011446,1,7,355862
1011447,3,7,355862
1011448,2,7,355863
1011449,1,7,355863
1011450,3,7,355863
1011451,2,7,355864
1011452,1,7,355864
1011453,3,7,355864
1011460,2,7,355868
1011461,1,7,355868
1011462,3,7,355868
1011463,2,7,355869
1011464,1,7,355869
1011465,3,7,355869
1011466,2,7,355870
1011467,1,7,355870
1011468,3,7,355870
1011475,2,7,355874
1011476,1,7,355874
1011477,3,7,355874
1011481,2,7,355876
1011482,1,7,355876
1011483,3,7,355876
1011490,2,7,355880
1011491,1,7,355880
1011492,3,7,355880
1011497,2,7,355883
1011498,1,7,355883
1011499,3,7,355883
1011500,2,7,355884
1011501,1,7,355884
1011502,3,7,355884
1011508,2,7,355887
1011509,1,7,355887
1011510,3,7,355887
1011518,2,7,355891
1011519,1,7,355891
1011520,3,7,355891
1011530,2,7,355896
1011531,1,7,355896
1011532,3,7,355896
1011533,2,7,355897
1011534,1,7,355897
1011535,3,7,355897
1011536,2,7,355898
1011537,1,7,355898
1011538,3,7,355898
1011543,2,7,355901
1011544,1,7,355901
1011545,3,7,355901
1011550,2,7,355904
1011551,1,7,355904
1011552,3,7,355904
1011562,2,7,355909
1011563,1,7,355909
1011564,3,7,355909
1011574,2,7,355914
1011575,1,7,355914
1011576,3,7,355914
1011579,2,7,355916
1011580,1,7,355916
1011581,3,7,355916
1011582,2,7,355917
1011583,1,7,355917
1011584,3,7,355917
1011589,2,7,355920
1011590,1,7,355920
1011591,3,7,355920
1011604,2,7,355927
1011605,1,7,355927
1011606,3,7,355927
1011609,2,7,355929
1011610,1,7,355929
1011611,3,7,355929
1011622,2,7,355935
1011623,1,7,355935
1011624,3,7,355935
1011627,2,7,355937
1011628,1,7,355937
1011629,3,7,355937
1011630,2,7,355938
1011631,1,7,355938
1011632,3,7,355938
1011633,2,7,355939
1011634,1,7,355939
1011635,3,7,355939
1011638,2,7,355941
1011639,1,7,355941
1011640,3,7,355941
1011641,2,7,355942
1011642,1,7,355942
1011643,3,7,355942
1011652,2,7,355947
1011653,1,7,355947
1011654,3,7,355947
1011661,2,7,355951
1011662,1,7,355951
1011663,3,7,355951
1011668,2,2,355954
1011669,1,2,355954
1011670,3,2,355954
1011671,2,7,355955
1011672,1,7,355955
1011673,3,7,355955
1011680,2,7,355959
1011681,1,7,355959
1011682,3,7,355959
1011685,2,7,355961
1011686,1,7,355961
1011687,3,7,355961
1011712,2,7,355974
1011713,1,7,355974
1011714,3,7,355974
1011715,2,7,355975
1011716,1,7,355975
1011717,3,7,355975
1011718,2,7,355976
1011719,1,7,355976
1011720,3,7,355976
1011725,2,7,355979
1011726,1,7,355979
1011727,3,7,355979
1011728,2,7,355980
1011729,1,7,355980
1011730,3,7,355980
1011733,2,7,355982
1011734,1,7,355982
1011735,3,7,355982
1011742,2,7,355986
1011743,1,7,355986
1011744,3,7,355986
1011745,2,7,355987
1011746,1,7,355987
1011747,3,7,355987
1011756,2,7,355992
1011757,1,7,355992
1011758,3,7,355992
1011772,2,7,355999
1011773,1,7,355999
1011774,3,7,355999
1011783,2,7,356004
1011784,1,7,356004
1011785,3,7,356004
1011786,2,7,356005
1011787,1,7,356005
1011788,3,7,356005
1011791,2,7,356007
1011792,1,7,356007
1011793,3,7,356007
1011794,2,7,356008
1011795,1,7,356008
1011796,3,7,356008
1011797,2,7,356009
1011798,1,7,356009
1011799,3,7,356009
1011802,2,7,356011
1011803,1,7,356011
1011804,3,7,356011
1011811,2,7,356015
1011812,1,7,356015
1011813,3,7,356015
1011818,2,7,356018
1011819,1,7,356018
1011820,3,7,356018
1011838,2,7,356027
1011839,1,7,356027
1011840,3,7,356027
1011856,2,7,356035
1011857,1,7,356035
1011858,3,7,356035
1011865,2,7,356039
1011866,1,7,356039
1011867,3,7,356039
1011874,2,7,356043
1011875,1,7,356043
1011876,3,7,356043
1011881,2,7,356046
1011882,1,7,356046
1011883,3,7,356046
1011890,2,7,356050
1011891,1,7,356050
1011892,3,7,356050
1011893,2,7,356051
1011894,1,7,356051
1011895,3,7,356051
1011896,2,7,356052
1011897,1,7,356052
1011898,3,7,356052
1011899,2,7,356053
1011900,1,7,356053
1011901,3,7,356053
1011906,2,7,356056
1011907,1,7,356056
1011908,3,7,356056
1011911,2,7,356058
1011912,1,7,356058
1011913,3,7,356058
1011924,2,7,356063
1011925,1,7,356063
1011926,3,7,356063
1011938,2,7,356069
1011939,1,7,356069
1011940,3,7,356069
1011945,2,7,356072
1011946,1,7,356072
1011947,3,7,356072
1011948,2,7,356073
1011949,1,7,356073
1011950,3,7,356073
1011961,2,7,356079
1011962,1,7,356079
1011963,3,7,356079
1011964,2,7,356080
1011965,1,7,356080
1011966,3,7,356080
1011967,2,7,356081
1011968,1,7,356081
1011969,3,7,356081
1011973,2,7,356083
1011974,1,7,356083
1011975,3,7,356083
1011976,2,7,356084
1011977,1,7,356084
1011978,3,7,356084
1011983,2,7,356087
1011984,1,7,356087
1011985,3,7,356087
1011986,2,7,356088
1011987,1,7,356088
1011988,3,7,356088
1011989,2,7,356089
1011990,1,7,356089
1011991,3,7,356089
1011992,2,7,356090
1011993,1,7,356090
1011994,3,7,356090
1012005,2,7,356096
1012006,1,7,356096
1012007,3,7,356096
1012016,2,7,356101
1012017,1,7,356101
1012018,3,7,356101
1012025,2,7,356105
1012026,1,7,356105
1012027,3,7,356105
1012032,2,7,356108
1012033,1,7,356108
1012034,3,7,356108
1012040,2,7,356111
1012041,1,7,356111
1012042,3,7,356111
1012043,1,2,356112
1012044,2,7,356112
1012045,3,2,356112
1012046,2,7,356113
1012047,1,7,356113
1012048,3,7,356113
1012049,2,7,356114
1012050,1,7,356114
1012051,3,7,356114
1012054,2,7,356116
1012055,1,7,356116
1012056,3,7,356116
1012057,2,7,356117
1012058,1,7,356117
1012059,3,7,356117
1012062,2,7,356119
1012063,1,7,356119
1012064,3,7,356119
1012065,2,7,356120
1012066,1,7,356120
1012067,3,7,356120
1012072,2,7,356123
1012073,1,7,356123
1012074,3,7,356123
1012077,2,7,356125
1012078,1,7,356125
1012079,3,7,356125
1012082,2,7,356127
1012083,1,7,356127
1012084,3,7,356127
1012097,2,7,356134
1012098,1,7,356134
1012099,3,7,356134
1012105,2,7,356137
1012106,1,7,356137
1012107,3,7,356137
1012113,2,7,356140
1012114,1,7,356140
1012115,3,7,356140
1012116,2,7,356141
1012117,1,7,356141
1012118,3,7,356141
1012121,2,7,356143
1012122,1,7,356143
1012123,3,7,356143
1012126,2,7,356145
1012127,1,7,356145
1012128,3,7,356145
1012133,2,7,356148
1012134,1,7,356148
1012135,3,7,356148
1012150,2,7,356156
1012151,1,7,356156
1012152,3,7,356156
1012161,1,2,356161
1012162,2,7,356161
1012163,3,2,356161
1012170,2,7,356165
1012171,1,7,356165
1012172,3,7,356165
1012173,2,7,356166
1012174,1,7,356166
1012175,3,7,356166
1012178,2,7,356168
1012179,1,7,356168
1012180,3,7,356168
1012188,2,7,356172
1012189,1,7,356172
1012190,3,7,356172
1012193,2,7,356174
1012194,1,7,356174
1012195,3,7,356174
1012196,2,7,356175
1012197,1,7,356175
1012198,3,7,356175
1012214,2,7,356183
1012215,1,7,356183
1012216,3,7,356183
1012217,2,7,356184
1012218,1,7,356184
1012219,3,7,356184
1012226,2,7,356188
1012227,1,7,356188
1012228,3,7,356188
1012233,2,7,356191
1012234,1,7,356191
1012235,3,7,356191
1012240,2,7,356194
1012241,1,7,356194
1012242,3,7,356194
1012271,2,7,356208
1012272,1,7,356208
1012273,3,7,356208
1012274,2,7,356209
1012275,1,7,356209
1012276,3,7,356209
1012277,2,7,356210
1012278,1,7,356210
1012279,3,7,356210
1012280,2,7,356211
1012281,1,7,356211
1012282,3,7,356211
1012283,2,7,356212
1012284,1,7,356212
1012285,3,7,356212
1012286,2,7,356213
1012287,1,7,356213
1012288,3,7,356213
1012291,2,7,356215
1012292,1,7,356215
1012293,3,7,356215
1012300,2,7,356219
1012301,1,7,356219
1012302,3,7,356219
1012307,2,7,356222
1012308,1,7,356222
1012309,3,7,356222
1012310,2,7,356223
1012311,1,7,356223
1012312,3,7,356223
1012317,2,7,356226
1012318,1,7,356226
1012319,3,7,356226
1012330,2,7,356232
1012331,1,7,356232
1012332,3,7,356232
1012337,2,7,356235
1012338,1,7,356235
1012339,3,7,356235
1012340,2,7,356236
1012341,1,7,356236
1012342,3,7,356236
1012358,2,7,356244
1012359,1,7,356244
1012360,3,7,356244
1012370,2,7,356249
1012371,1,7,356249
1012372,3,7,356249
1012375,2,7,356251
1012376,1,7,356251
1012377,3,7,356251
1012378,2,7,356252
1012379,1,7,356252
1012380,3,7,356252
1012383,2,7,356254
1012384,1,7,356254
1012385,3,7,356254
1012396,2,7,356260
1012397,1,7,356260
1012398,3,7,356260
1012399,2,7,356261
1012400,1,7,356261
1012401,3,7,356261
1012410,2,2,356266
1012411,1,2,356266
1012412,3,2,356266
1012417,2,7,356269
1012418,1,7,356269
1012419,3,7,356269
1012426,2,7,356272
1012427,1,7,356272
1012428,3,7,356272
1012437,2,7,356277
1012438,1,7,356277
1012439,3,7,356277
1012440,2,7,356278
1012441,1,7,356278
1012442,3,7,356278
1012443,2,7,356279
1012444,1,7,356279
1012445,3,7,356279
1012448,2,7,356281
1012449,1,7,356281
1012450,3,7,356281
1012455,2,7,356284
1012456,1,7,356284
1012457,3,7,356284
1012460,2,7,356286
1012461,1,7,356286
1012462,3,7,356286
1012471,2,7,356291
1012472,1,7,356291
1012473,3,7,356291
1012480,2,7,356295
1012481,1,7,356295
1012482,3,7,356295
1012483,2,2,356296
1012484,1,2,356296
1012485,3,2,356296
1012490,2,7,356299
1012491,1,7,356299
1012492,3,7,356299
1012495,2,7,356301
1012496,1,7,356301
1012497,3,7,356301
1012500,2,7,356303
1012501,1,7,356303
1012502,3,7,356303
1012505,2,7,356305
1012506,1,7,356305
1012507,3,7,356305
1012508,2,7,356306
1012509,1,7,356306
1012510,3,7,356306
1012513,2,7,356308
1012514,1,7,356308
1012515,3,7,356308
1012516,2,7,356309
1012517,1,7,356309
1012518,3,7,356309
1012519,2,7,356310
1012520,1,7,356310
1012521,3,7,356310
1012526,2,7,356313
1012527,1,7,356313
1012528,3,7,356313
1012542,2,7,356320
1012543,1,7,356320
1012544,3,7,356320
1012549,2,7,356323
1012550,1,7,356323
1012551,3,7,356323
1012556,2,7,356326
1012557,1,7,356326
1012558,3,7,356326
1012565,2,7,356330
1012566,1,7,356330
1012567,3,7,356330
1012568,2,2,356331
1012569,1,2,356331
1012570,3,2,356331
1012573,2,7,356333
1012574,1,7,356333
1012575,3,7,356333
1012584,2,7,356338
1012585,1,7,356338
1012586,3,7,356338
1012596,2,7,356343
1012597,1,7,356343
1012598,3,7,356343
1012601,2,7,356345
1012602,1,7,356345
1012603,3,7,356345
1012608,2,7,356348
1012609,1,7,356348
1012610,3,7,356348
1012613,2,7,356350
1012614,1,7,356350
1012615,3,7,356350
1012620,2,7,356353
1012621,1,7,356353
1012622,3,7,356353
1012629,2,7,356357
1012630,1,7,356357
1012631,3,7,356357
1012632,2,7,356358
1012633,1,7,356358
1012634,3,7,356358
1012641,2,7,356362
1012642,1,7,356362
1012643,3,7,356362
1012646,2,7,356364
1012647,1,7,356364
1012648,3,7,356364
1012649,2,7,356365
1012650,1,7,356365
1012651,3,7,356365
1012662,2,7,356370
1012663,1,7,356370
1012664,3,7,356370
1012665,2,7,356371
1012666,1,7,356371
1012667,3,7,356371
1012670,2,7,356373
1012671,1,7,356373
1012672,3,7,356373
1012681,2,7,356378
1012682,1,7,356378
1012683,3,7,356378
1012692,2,7,356383
1012693,1,7,356383
1012694,3,7,356383
1012695,2,7,356384
1012696,1,7,356384
1012697,3,7,356384
1012706,2,7,356389
1012707,1,7,356389
1012708,3,7,356389
1012711,2,7,356391
1012712,1,7,356391
1012713,3,7,356391
1012714,2,7,356392
1012715,1,7,356392
1012716,3,7,356392
1012717,2,7,356393
1012718,1,7,356393
1012719,3,7,356393
1012743,2,7,356405
1012744,1,7,356405
1012745,3,7,356405
1012752,2,7,356409
1012753,1,7,356409
1012754,3,7,356409
1012779,2,7,356422
1012780,1,7,356422
1012781,3,7,356422
1012782,2,7,356423
1012783,1,7,356423
1012784,3,7,356423
1012785,2,7,356424
1012786,1,7,356424
1012787,3,7,356424
1012798,2,2,356429
1012799,1,2,356429
1012800,3,2,356429
1012803,2,7,356431
1012804,1,7,356431
1012805,3,7,356431
1012814,2,2,356436
1012815,1,2,356436
1012816,3,2,356436
1012821,2,7,356439
1012822,1,7,356439
1012823,3,7,356439
1012830,2,7,356443
1012831,1,7,356443
1012832,3,7,356443
1012837,2,7,356446
1012838,1,7,356446
1012839,3,7,356446
1012854,2,7,356454
1012855,1,7,356454
1012856,3,7,356454
1012859,2,7,356456
1012860,1,7,356456
1012861,3,7,356456
1012866,2,7,356459
1012867,1,7,356459
1012868,3,7,356459
1012871,2,7,356461
1012872,1,7,356461
1012873,3,7,356461
1012874,2,7,356462
1012875,1,7,356462
1012876,3,7,356462
1012879,2,7,356464
1012880,1,7,356464
1012881,3,7,356464
1012884,2,7,356466
1012885,1,7,356466
1012886,3,7,356466
1012900,2,7,356473
1012901,1,7,356473
1012902,3,7,356473
1012903,2,7,356474
1012904,1,7,356474
1012905,3,7,356474
1012908,2,7,356476
1012909,1,7,356476
1012910,3,7,356476
1012915,2,7,356479
1012916,1,7,356479
1012917,3,7,356479
1012923,2,7,356482
1012924,1,7,356482
1012925,3,7,356482
1012933,2,7,356486
1012934,1,7,356486
1012935,3,7,356486
1012936,2,7,356487
1012937,1,7,356487
1012938,3,7,356487
1012939,2,7,356488
1012940,1,7,356488
1012941,3,7,356488
1012942,2,7,356489
1012943,1,7,356489
1012944,3,7,356489
1012959,1,2,356497
1012960,2,7,356497
1012961,3,7,356497
1012968,2,7,356501
1012969,1,7,356501
1012970,3,7,356501
1012971,2,7,356502
1012972,1,7,356502
1012973,3,7,356502
1012982,2,7,356507
1012983,1,7,356507
1012984,3,7,356507
1012993,2,7,356512
1012994,1,7,356512
1012995,3,7,356512
1012996,2,7,356513
1012997,1,7,356513
1012998,3,7,356513
1013005,2,7,356517
1013006,1,7,356517
1013007,3,7,356517
1013008,2,7,356518
1013009,1,7,356518
1013010,3,7,356518
1013019,2,7,356523
1013020,1,7,356523
1013021,3,7,356523
1013024,2,7,356525
1013025,1,7,356525
1013026,3,7,356525
1013029,2,7,356527
1013030,1,7,356527
1013031,3,7,356527
1013038,2,7,356531
1013039,1,7,356531
1013040,3,7,356531
1013045,2,7,356534
1013046,1,7,356534
1013047,3,7,356534
1013052,2,7,356537
1013053,1,7,356537
1013054,3,7,356537
1013057,2,7,356539
1013058,1,7,356539
1013059,3,7,356539
1013064,2,7,356542
1013065,1,7,356542
1013066,3,7,356542
1013069,2,7,356544
1013070,1,7,356544
1013071,3,7,356544
1013072,2,7,356545
1013073,1,7,356545
1013074,3,7,356545
1013081,2,7,356549
1013082,1,7,356549
1013083,3,7,356549
1013101,2,7,356558
1013102,1,7,356558
1013103,3,7,356558
1013104,2,7,356559
1013105,1,7,356559
1013106,3,7,356559
1013109,2,7,356561
1013110,1,7,356561
1013111,3,7,356561
1013121,2,7,356566
1013122,1,7,356566
1013123,3,7,356566
1013124,2,7,356567
1013125,1,7,356567
1013126,3,7,356567
1013127,2,7,356568
1013128,1,7,356568
1013129,3,7,356568
1013130,2,7,356569
1013131,1,7,356569
1013132,3,7,356569
1013135,2,7,356571
1013136,1,7,356571
1013137,3,7,356571
1013140,2,7,356573
