uid,coordinateX,coordinateY,slide,annoId,orderIdx
268171,77196,19617,4,268171,1.0
268172,77223,19562,4,268172,1.0
268173,76402,19330,4,268173,1.0
268174,76890,19213,4,268174,1.0
268175,76363,19602,4,268175,1.0
268176,76459,19571,4,268176,1.0
268177,76484,19492,4,268177,1.0
268178,76623,19179,4,268178,1.0
268179,76653,19198,4,268179,1.0
268180,76743,19010,4,268180,1.0
268181,76761,18941,4,268181,1.0
268182,76837,18949,4,268182,1.0
268183,76897,18966,4,268183,1.0
268184,77142,18860,4,268184,1.0
268185,77176,18930,4,268185,1.0
268186,77241,18914,4,268186,1.0
268187,77384,18956,4,268187,1.0
268188,77409,19258,4,268188,1.0
268189,76538,19036,4,268189,1.0
268190,76500,18957,4,268190,1.0
268191,76445,18927,4,268191,1.0
268192,76400,18921,4,268192,1.0
268193,76398,18860,4,268193,1.0
268194,76313,18943,4,268194,1.0
268195,76249,18980,4,268195,1.0
268196,76584,18804,4,268196,1.0
268197,77221,19008,4,268197,1.0
268198,77255,18958,4,268198,1.0
268199,76857,18618,4,268199,1.0
268200,76739,18462,4,268200,1.0
268201,76942,18579,4,268201,1.0
268202,77067,18538,4,268202,1.0
268203,77083,18565,4,268203,1.0
268204,77105,18533,4,268204,1.0
268205,77160,18573,4,268205,1.0
268206,77289,18604,4,268206,1.0
268207,76795,18688,4,268207,1.0
268208,76453,18497,4,268208,1.0
268209,76238,18521,4,268209,1.0
268210,76205,18466,4,268210,1.0
268211,76026,18742,4,268211,1.0
268212,76219,18797,4,268212,1.0
268213,76251,18904,4,268213,1.0
268214,76533,18872,4,268214,1.0
268215,76680,18703,4,268215,1.0
268216,76695,18609,4,268216,1.0
268217,76267,18466,4,268217,1.0
268218,76331,18479,4,268218,1.0
268219,76420,18461,4,268219,1.0
268220,77452,18801,4,268220,1.0
268221,76819,18827,4,268221,1.0
268222,77080,18319,4,268222,1.0
268223,77109,18264,4,268223,1.0
268224,77006,18177,4,268224,1.0
268225,76784,18208,4,268225,1.0
268226,76465,18284,4,268226,1.0
268227,76504,18487,4,268227,1.0
268228,77138,18086,4,268228,1.0
268229,77447,18062,4,268229,1.0
268230,77539,18043,4,268230,1.0
268231,77578,18153,4,268231,1.0
268232,77613,18604,4,268232,1.0
268233,77642,18553,4,268233,1.0
268234,77755,18520,4,268234,1.0
268235,77609,18489,4,268235,1.0
268236,77668,18406,4,268236,1.0
268237,77728,18344,4,268237,1.0
268238,77748,18275,4,268238,1.0
268239,77272,18259,4,268239,1.0
268240,77098,18113,4,268240,1.0
268241,77303,18140,4,268241,1.0
268242,77347,18426,4,268242,1.0
268243,77461,18529,4,268243,1.0
268244,77537,18535,4,268244,1.0
268245,77647,18672,4,268245,1.0
268246,77349,18228,4,268246,1.0
268247,77363,18167,4,268247,1.0
268248,77220,18353,4,268248,1.0
268249,77876,18119,4,268249,1.0
268250,78058,18161,4,268250,1.0
268251,78090,18003,4,268251,1.0
268252,78092,18047,4,268252,1.0
268253,78132,17892,4,268253,1.0
268254,78079,17877,4,268254,1.0
268255,77876,17810,4,268255,1.0
268256,77938,17953,4,268256,1.0
268257,77674,17750,4,268257,1.0
268258,77728,17762,4,268258,1.0
268259,77483,17844,4,268259,1.0
268260,77370,17920,4,268260,1.0
268261,78088,17755,4,268261,1.0
268262,78290,17708,4,268262,1.0
268263,77855,17885,4,268263,1.0
268264,77778,17758,4,268264,1.0
268265,77580,17948,4,268265,1.0
268266,77217,17739,4,268266,1.0
268267,77180,17755,4,268267,1.0
268268,77164,17707,4,268268,1.0
268269,77938,17755,4,268269,1.0
268270,77952,17704,4,268270,1.0
268271,77858,17567,4,268271,1.0
268272,78058,17465,4,268272,1.0
268273,77887,17364,4,268273,1.0
268274,77781,17296,4,268274,1.0
268275,77926,17255,4,268275,1.0
268276,78034,17226,4,268276,1.0
268277,78128,17479,4,268277,1.0
268278,78093,17389,4,268278,1.0
268279,78142,17366,4,268279,1.0
268280,78400,17382,4,268280,1.0
268281,78431,17337,4,268281,1.0
268282,77396,17361,4,268282,1.0
268283,77365,17409,4,268283,1.0
268284,77273,17519,4,268284,1.0
268285,77351,17558,4,268285,1.0
268286,78282,17569,4,268286,1.0
268287,78414,17193,4,268287,1.0
268288,78304,17038,4,268288,1.0
268289,77928,17029,4,268289,1.0
268290,77870,17110,4,268290,1.0
268291,77558,17093,4,268291,1.0
268292,77521,17059,4,268292,1.0
268293,77484,16978,4,268293,1.0
268294,77511,16846,4,268294,1.0
268295,77484,16801,4,268295,1.0
268296,77621,16860,4,268296,1.0
268297,77596,16744,4,268297,1.0
268298,77965,16765,4,268298,1.0
268299,78380,16778,4,268299,1.0
268300,78124,17227,4,268300,1.0
268301,78162,17201,4,268301,1.0
268302,78197,16686,4,268302,1.0
268303,78568,16404,4,268303,1.0
268304,78382,16282,4,268304,1.0
268305,78386,16236,4,268305,1.0
268306,78186,16342,4,268306,1.0
268307,78269,16376,4,268307,1.0
268308,78193,16559,4,268308,1.0
268309,77783,16524,4,268309,1.0
268310,77825,16474,4,268310,1.0
268311,77891,16547,4,268311,1.0
268312,77865,16621,4,268312,1.0
268313,77759,16718,4,268313,1.0
268314,77807,16750,4,268314,1.0
268315,78149,16967,4,268315,1.0
268316,78554,16469,4,268316,1.0
268317,78708,16473,4,268317,1.0
268318,77956,16497,4,268318,1.0
268319,78073,16684,4,268319,1.0
268320,77803,16880,4,268320,1.0
268321,77675,16164,4,268321,1.0
268322,77644,16027,4,268322,1.0
268323,77930,15998,4,268323,1.0
268324,77993,16027,4,268324,1.0
268325,78025,15990,4,268325,1.0
268326,78102,16017,4,268326,1.0
268327,78351,15990,4,268327,1.0
268328,77898,16444,4,268328,1.0
268329,77579,16104,4,268329,1.0
268330,78439,15984,4,268330,1.0
268331,78578,16341,4,268331,1.0
268332,77482,16119,4,268332,1.0
268333,74737,11962,4,268333,1.0
268334,75024,11504,4,268334,1.0
268335,75062,11429,4,268335,1.0
268336,75122,11379,4,268336,1.0
268337,75149,11445,4,268337,1.0
268338,75198,11456,4,268338,1.0
268339,75322,11525,4,268339,1.0
268340,75315,11486,4,268340,1.0
268341,75367,11487,4,268341,1.0
268342,75258,11419,4,268342,1.0
268343,74883,11441,4,268343,1.0
268344,74357,10987,4,268344,1.0
268345,74279,10883,4,268345,1.0
268346,74228,10872,4,268346,1.0
268347,74108,10868,4,268347,1.0
268348,74052,10880,4,268348,1.0
268349,74004,10946,4,268349,1.0
268350,74096,10935,4,268350,1.0
268351,74214,10961,4,268351,1.0
268352,74651,11233,4,268352,1.0
268353,74563,11122,4,268353,1.0
268354,74543,11163,4,268354,1.0
268355,74515,11075,4,268355,1.0
268356,74602,11087,4,268356,1.0
268357,74730,11171,4,268357,1.0
268358,74828,11191,4,268358,1.0
268359,74916,11294,4,268359,1.0
268360,75038,11330,4,268360,1.0
268361,75043,11280,4,268361,1.0
268362,74177,10969,4,268362,1.0
268363,73828,10885,4,268363,1.0
268364,73416,10658,4,268364,1.0
268365,73439,10674,4,268365,1.0
268366,73474,10665,4,268366,1.0
268367,73586,10737,4,268367,1.0
268368,73640,10798,4,268368,1.0
268369,73705,10824,4,268369,1.0
268370,73791,10831,4,268370,1.0
268371,73837,10826,4,268371,1.0
268372,73910,10857,4,268372,1.0
268373,73982,10847,4,268373,1.0
268374,73872,10799,4,268374,1.0
268375,73654,10704,4,268375,1.0
268376,73525,10610,4,268376,1.0
268377,73438,10581,4,268377,1.0
268378,73432,10515,4,268378,1.0
268379,73342,10718,4,268379,1.0
268380,73707,10857,4,268380,1.0
268381,73056,10681,4,268381,1.0
268382,73105,10761,4,268382,1.0
268383,73153,10726,4,268383,1.0
268384,73217,10693,4,268384,1.0
268385,73077,10855,4,268385,1.0
268386,72960,10758,4,268386,1.0
268387,72975,10697,4,268387,1.0
268388,73009,10665,4,268388,1.0
268389,72860,10632,4,268389,1.0
268390,72870,10680,4,268390,1.0
268391,72901,10720,4,268391,1.0
268392,72836,10760,4,268392,1.0
268393,72757,10769,4,268393,1.0
268394,72778,10713,4,268394,1.0
268395,72712,10679,4,268395,1.0
268396,72621,10700,4,268396,1.0
268397,72559,10738,4,268397,1.0
268398,72504,10735,4,268398,1.0
268399,72441,10739,4,268399,1.0
268400,72564,10670,4,268400,1.0
268401,72433,10776,4,268401,1.0
268402,72387,10649,4,268402,1.0
268403,72596,10468,4,268403,1.0
268404,72470,10457,4,268404,1.0
268405,72933,10802,4,268405,1.0
268406,72670,10855,4,268406,1.0
268407,73527,10741,4,268407,1.0
268408,72135,10537,4,268408,1.0
268409,72172,10553,4,268409,1.0
268410,72185,10593,4,268410,1.0
268411,72195,10642,4,268411,1.0
268412,72325,10820,4,268412,1.0
268413,72331,10489,4,268413,1.0
268414,72365,10421,4,268414,1.0
268415,72396,10388,4,268415,1.0
268416,72432,10302,4,268416,1.0
268417,72042,10311,4,268417,1.0
268418,72095,10334,4,268418,1.0
268419,72110,10418,4,268419,1.0
268420,71926,10317,4,268420,1.0
268421,71900,10262,4,268421,1.0
268422,71863,10366,4,268422,1.0
268423,72063,10404,4,268423,1.0
268424,72044,10351,4,268424,1.0
268425,72708,10325,4,268425,1.0
268426,72747,10443,4,268426,1.0
268427,72853,10516,4,268427,1.0
268428,72919,10505,4,268428,1.0
268429,71189,9945,4,268429,1.0
268430,71239,10009,4,268430,1.0
268431,71222,10130,4,268431,1.0
268432,71330,10083,4,268432,1.0
268433,71350,10102,4,268433,1.0
268434,71418,10156,4,268434,1.0
268435,71421,10221,4,268435,1.0
268436,71425,10088,4,268436,1.0
268437,71375,9996,4,268437,1.0
268438,71499,10051,4,268438,1.0
268439,71586,10217,4,268439,1.0
268440,71653,10285,4,268440,1.0
268441,71702,10272,4,268441,1.0
268442,71737,10231,4,268442,1.0
268443,71331,9980,4,268443,1.0
268444,71514,10263,4,268444,1.0
268445,71122,9969,4,268445,1.0
268446,71099,9903,4,268446,1.0
268447,71092,9867,4,268447,1.0
268448,70994,9829,4,268448,1.0
268449,70950,9777,4,268449,1.0
268450,71050,9769,4,268450,1.0
268451,71032,10006,4,268451,1.0
268452,71551,10336,4,268452,1.0
268453,16744,18209,4,268453,1.0
268454,16804,18125,4,268454,1.0
268455,16236,18180,4,268455,1.0
268456,16293,18616,4,268456,1.0
268457,15947,18551,4,268457,1.0
268458,15928,18499,4,268458,1.0
268459,16047,18175,4,268459,1.0
268460,17137,18013,4,268460,1.0
268461,16962,17941,4,268461,1.0
268462,17000,17967,4,268462,1.0
268463,17058,18191,4,268463,1.0
268464,17045,18162,4,268464,1.0
268465,17151,18334,4,268465,1.0
268466,17276,18423,4,268466,1.0
268467,14052,32852,4,268467,1.0
268468,14015,32776,4,268468,1.0
268469,14053,32731,4,268469,1.0
268470,14002,32688,4,268470,1.0
268471,14263,32623,4,268471,1.0
268472,14020,32989,4,268472,1.0
268473,13962,33065,4,268473,1.0
268474,14975,33263,4,268474,1.0
268475,14999,33314,4,268475,1.0
268476,6208,39267,4,268476,1.0
268477,6387,38907,4,268477,1.0
268478,6417,38894,4,268478,1.0
268479,6503,38880,4,268479,1.0
268480,6345,38850,4,268480,1.0
268481,15566,45411,4,268481,1.0
268482,15399,45604,4,268482,1.0
268483,15747,45674,4,268483,1.0
268484,15777,45581,4,268484,1.0
268485,15938,45420,4,268485,1.0
268486,15976,45236,4,268486,1.0
268487,15794,45083,4,268487,1.0
268488,15857,45091,4,268488,1.0
268489,15237,45338,4,268489,1.0
268490,15253,45290,4,268490,1.0
268491,15332,45322,4,268491,1.0
268492,14922,45498,4,268492,1.0
268493,15030,45408,4,268493,1.0
268494,15070,45378,4,268494,1.0
268495,14690,45258,4,268495,1.0
268496,14677,45198,4,268496,1.0
268497,15063,45700,4,268497,1.0
268498,15180,45611,4,268498,1.0
268499,15222,45665,4,268499,1.0
268500,15172,45699,4,268500,1.0
268501,15283,45752,4,268501,1.0
268502,15398,45748,4,268502,1.0
268503,15479,45715,4,268503,1.0
268504,15632,45700,4,268504,1.0
268505,15864,45741,4,268505,1.0
268506,15878,45617,4,268506,1.0
268507,15962,45503,4,268507,1.0
268508,14768,45343,4,268508,1.0
268509,14813,45276,4,268509,1.0
268510,14823,45200,4,268510,1.0
268511,15184,45405,4,268511,1.0
268512,15182,45340,4,268512,1.0
268513,15492,45440,4,268513,1.0
268514,15521,45507,4,268514,1.0
268515,15734,45507,4,268515,1.0
268516,14713,45738,4,268516,1.0
268517,14917,45751,4,268517,1.0
268518,15149,45736,4,268518,1.0
268519,15199,45755,4,268519,1.0
268520,15325,45661,4,268520,1.0
268521,16033,45638,4,268521,1.0
268522,15002,45579,4,268522,1.0
268523,14888,45115,4,268523,1.0
268524,14855,45080,4,268524,1.0
268525,14902,45060,4,268525,1.0
268526,14914,45029,4,268526,1.0
268527,14938,45053,4,268527,1.0
268528,15085,45069,4,268528,1.0
268529,15082,45135,4,268529,1.0
268530,15067,45207,4,268530,1.0
268531,15039,45260,4,268531,1.0
268532,15038,45221,4,268532,1.0
268533,14651,45149,4,268533,1.0
268534,14679,45036,4,268534,1.0
268535,14609,45060,4,268535,1.0
268536,14713,45115,4,268536,1.0
268537,15418,45464,4,268537,1.0
268538,15733,45416,4,268538,1.0
268539,15694,45169,4,268539,1.0
268540,15630,45147,4,268540,1.0
268541,15591,45597,4,268541,1.0
268542,15588,45634,4,268542,1.0
268543,15077,45638,4,268543,1.0
268544,14846,45677,4,268544,1.0
268545,15335,45395,4,268545,1.0
268546,15294,45397,4,268546,1.0
268547,14721,45482,4,268547,1.0
268548,14726,45401,4,268548,1.0
268549,22222,44000,4,268549,1.0
268550,22551,44011,4,268550,1.0
268551,22584,44019,4,268551,1.0
268552,22773,44012,4,268552,1.0
268553,22723,44040,4,268553,1.0
268554,22960,44094,4,268554,1.0
268555,22990,43874,4,268555,1.0
268556,22516,44259,4,268556,1.0
268557,22530,44321,4,268557,1.0
268558,22399,44144,4,268558,1.0
268559,22284,44175,4,268559,1.0
268560,22101,44327,4,268560,1.0
268561,21976,44231,4,268561,1.0
268562,21825,44025,4,268562,1.0
268563,21808,44067,4,268563,1.0
268564,21944,43831,4,268564,1.0
268565,22162,43836,4,268565,1.0
268566,22979,44468,4,268566,1.0
268567,22973,44300,4,268567,1.0
268568,23039,44274,4,268568,1.0
268569,22922,44217,4,268569,1.0
268570,22444,44121,4,268570,1.0
268571,22605,44137,4,268571,1.0
268572,22361,44363,4,268572,1.0
268573,22058,44409,4,268573,1.0
268574,21865,44329,4,268574,1.0
268575,21842,44464,4,268575,1.0
268576,21862,44378,4,268576,1.0
268577,21914,44165,4,268577,1.0
268578,21874,44225,4,268578,1.0
268579,22659,44337,4,268579,1.0
268580,22819,44270,4,268580,1.0
268581,22832,44313,4,268581,1.0
268582,22893,44369,4,268582,1.0
268583,22663,44532,4,268583,1.0
268584,22570,44503,4,268584,1.0
268585,22191,44513,4,268585,1.0
268586,22154,44203,4,268586,1.0
268587,22133,44135,4,268587,1.0
268588,22104,44053,4,268588,1.0
268589,22034,44075,4,268589,1.0
268590,22066,44010,4,268590,1.0
268591,22010,44005,4,268591,1.0
268592,21923,44004,4,268592,1.0
268593,22041,43926,4,268593,1.0
268594,21901,44439,4,268594,1.0
268595,22109,44547,4,268595,1.0
268596,22107,44512,4,268596,1.0
268597,22453,44509,4,268597,1.0
268598,22508,44506,4,268598,1.0
268599,22762,44501,4,268599,1.0
268600,22847,44439,4,268600,1.0
268601,22904,44494,4,268601,1.0
268602,22844,44529,4,268602,1.0
268603,22946,44516,4,268603,1.0
268604,22201,44183,4,268604,1.0
268605,21943,44275,4,268605,1.0
268606,21765,44294,4,268606,1.0
268607,22225,44052,4,268607,1.0
268608,22856,44231,4,268608,1.0
268609,22929,43958,4,268609,1.0
268610,22942,44039,4,268610,1.0
268611,21771,44511,4,268611,1.0
268612,21791,44466,4,268612,1.0
268613,21995,44330,4,268613,1.0
268614,22044,44240,4,268614,1.0
268615,22306,44501,4,268615,1.0
268616,22348,44449,4,268616,1.0
268617,21796,44161,4,268617,1.0
268618,22813,44403,4,268618,1.0
268619,22910,44161,4,268619,1.0
268620,22645,44024,4,268620,1.0
268621,21608,44545,4,268621,1.0
268622,21360,44406,4,268622,1.0
268623,21179,44339,4,268623,1.0
268624,21191,44293,4,268624,1.0
268625,21109,44319,4,268625,1.0
268626,21107,44242,4,268626,1.0
268627,21174,44057,4,268627,1.0
268628,21186,44017,4,268628,1.0
268629,21570,44025,4,268629,1.0
268630,21488,44186,4,268630,1.0
268631,21530,44142,4,268631,1.0
268632,21323,44200,4,268632,1.0
268633,21303,44111,4,268633,1.0
268634,21395,44010,4,268634,1.0
268635,21421,43947,4,268635,1.0
268636,21403,43880,4,268636,1.0
268637,21273,43885,4,268637,1.0
268638,21488,44230,4,268638,1.0
268639,21537,44272,4,268639,1.0
268640,21488,44341,4,268640,1.0
268641,22011,44545,4,268641,1.0
268642,22382,44187,4,268642,1.0
268643,22354,44163,4,268643,1.0
268644,21292,44367,4,268644,1.0
268645,21131,44378,4,268645,1.0
268646,21303,44017,4,268646,1.0
268647,21315,43937,4,268647,1.0
268648,21561,43865,4,268648,1.0
268649,22211,44618,4,268649,1.0
268650,21872,44580,4,268650,1.0
268651,22325,44100,4,268651,1.0
268652,22480,44011,4,268652,1.0
268653,21422,44152,4,268653,1.0
268654,21475,43928,4,268654,1.0
268655,21489,43954,4,268655,1.0
268656,21900,44102,4,268656,1.0
268657,22126,44006,4,268657,1.0
268658,22167,44066,4,268658,1.0
268659,40033,42498,4,268659,1.0
268660,39941,42387,4,268660,1.0
268661,39810,42323,4,268661,1.0
268662,39861,42254,4,268662,1.0
268663,39550,42260,4,268663,1.0
268664,39617,42332,4,268664,1.0
268665,39469,42241,4,268665,1.0
268666,39586,42549,4,268666,1.0
268667,39505,42537,4,268667,1.0
268668,39570,42831,4,268668,1.0
268669,39789,42858,4,268669,1.0
268670,39917,42876,4,268670,1.0
268671,40132,42656,4,268671,1.0
268672,39958,42694,4,268672,1.0
268673,39785,42437,4,268673,1.0
268674,39793,42379,4,268674,1.0
268675,39742,42224,4,268675,1.0
268676,39747,42138,4,268676,1.0
268677,39793,42201,4,268677,1.0
268678,40272,42339,4,268678,1.0
268679,40457,42403,4,268679,1.0
268680,40473,42654,4,268680,1.0
268681,40655,42762,4,268681,1.0
268682,40727,42740,4,268682,1.0
268683,40798,42721,4,268683,1.0
268684,40859,42640,4,268684,1.0
268685,40737,42607,4,268685,1.0
268686,40627,42282,4,268686,1.0
268687,40272,42259,4,268687,1.0
268688,40300,42158,4,268688,1.0
268689,40359,42167,4,268689,1.0
268690,39526,42586,4,268690,1.0
268691,39558,42363,4,268691,1.0
268692,39593,42369,4,268692,1.0
268693,39832,42473,4,268693,1.0
268694,39715,42467,4,268694,1.0
268695,39867,42690,4,268695,1.0
268696,39972,42832,4,268696,1.0
268697,40003,42829,4,268697,1.0
268698,40046,42854,4,268698,1.0
268699,40117,42854,4,268699,1.0
268700,40462,42830,4,268700,1.0
268701,40416,42824,4,268701,1.0
268702,40350,42781,4,268702,1.0
268703,41685,37168,4,268703,1.0
268704,41800,37101,4,268704,1.0
268705,41767,37048,4,268705,1.0
268706,41818,37004,4,268706,1.0
268707,41687,36968,4,268707,1.0
268708,41750,36963,4,268708,1.0
268709,41795,36940,4,268709,1.0
268710,41489,36881,4,268710,1.0
268711,41569,36839,4,268711,1.0
268712,41462,36892,4,268712,1.0
268713,41412,37123,4,268713,1.0
268714,41472,37231,4,268714,1.0
268715,41296,37169,4,268715,1.0
268716,42233,37288,4,268716,1.0
268717,42292,37391,4,268717,1.0
268718,42342,37386,4,268718,1.0
268719,42382,37353,4,268719,1.0
268720,42432,37261,4,268720,1.0
268721,42485,37070,4,268721,1.0
268722,42278,37030,4,268722,1.0
268723,41144,37118,4,268723,1.0
268724,41184,37206,4,268724,1.0
268725,41787,37398,4,268725,1.0
268726,41459,36768,4,268726,1.0
268727,40936,37349,4,268727,1.0
268728,40999,37130,4,268728,1.0
268729,40945,37055,4,268729,1.0
268730,41027,37009,4,268730,1.0
268731,41087,36968,4,268731,1.0
268732,41320,37107,4,268732,1.0
268733,41709,37573,4,268733,1.0
268734,41624,37341,4,268734,1.0
268735,41704,37288,4,268735,1.0
268736,41849,37327,4,268736,1.0
268737,41947,37350,4,268737,1.0
268738,42003,37531,4,268738,1.0
268739,41933,37645,4,268739,1.0
268740,41960,37628,4,268740,1.0
268741,41901,37700,4,268741,1.0
268742,41900,37659,4,268742,1.0
268743,41049,37567,4,268743,1.0
268744,41111,37672,4,268744,1.0
268745,41260,37670,4,268745,1.0
268746,41452,37722,4,268746,1.0
268747,41506,37665,4,268747,1.0
268748,41492,37622,4,268748,1.0
268749,41460,37554,4,268749,1.0
268750,41673,37504,4,268750,1.0
268751,41830,37560,4,268751,1.0
268752,41847,37704,4,268752,1.0
268753,42133,37683,4,268753,1.0
268754,42152,37626,4,268754,1.0
268755,41399,37506,4,268755,1.0
268756,41421,37471,4,268756,1.0
268757,41751,37556,4,268757,1.0
268758,41735,37490,4,268758,1.0
268759,41694,37401,4,268759,1.0
268760,41384,37170,4,268760,1.0
268761,40930,37108,4,268761,1.0
268762,27942,32188,4,268762,1.0
268763,28010,32236,4,268763,1.0
268764,28194,32373,4,268764,1.0
268765,27781,32336,4,268765,1.0
268766,27607,31924,4,268766,1.0
268767,27503,31857,4,268767,1.0
268768,27491,31900,4,268768,1.0
268769,27518,31959,4,268769,1.0
268770,27599,32221,4,268770,1.0
268771,28234,32367,4,268771,1.0
268772,27586,32391,4,268772,1.0
268773,27496,32253,4,268773,1.0
268774,34395,26398,4,268774,1.0
268775,34318,26485,4,268775,1.0
268776,34089,26229,4,268776,1.0
268777,33981,26220,4,268777,1.0
268778,33832,26159,4,268778,1.0
268779,33927,26063,4,268779,1.0
268780,33929,26023,4,268780,1.0
268781,33861,25978,4,268781,1.0
268782,34081,25919,4,268782,1.0
268783,34117,26435,4,268783,1.0
268784,33837,26293,4,268784,1.0
268785,33858,26435,4,268785,1.0
268786,33695,26392,4,268786,1.0
268787,33411,26347,4,268787,1.0
268788,34805,26391,4,268788,1.0
268789,34792,26359,4,268789,1.0
268790,34785,26307,4,268790,1.0
268791,34830,26257,4,268791,1.0
268792,34838,26224,4,268792,1.0
268793,34731,26158,4,268793,1.0
268794,34757,26133,4,268794,1.0
268795,34796,26096,4,268795,1.0
268796,34817,26060,4,268796,1.0
268797,34516,26142,4,268797,1.0
268798,34648,26183,4,268798,1.0
268799,34694,26018,4,268799,1.0
268800,34478,26459,4,268800,1.0
268801,33899,26644,4,268801,1.0
268802,34623,26424,4,268802,1.0
268803,34460,26249,4,268803,1.0
268804,34561,26196,4,268804,1.0
268805,34153,26624,4,268805,1.0
268806,33511,26460,4,268806,1.0
268807,33615,26318,4,268807,1.0
268808,34651,26591,4,268808,1.0
268809,34736,26646,4,268809,1.0
268810,18940,41284,4,268810,1.0
268811,18869,41409,4,268811,1.0
268812,19453,41349,4,268812,1.0
268813,19419,41382,4,268813,1.0
268814,19492,41453,4,268814,1.0
268815,19598,41392,4,268815,1.0
268816,18656,41437,4,268816,1.0
268817,18548,41186,4,268817,1.0
268818,18590,41238,4,268818,1.0
268819,19209,41401,4,268819,1.0
268820,19322,41565,4,268820,1.0
268821,18449,41257,4,268821,1.0
268822,18511,41249,4,268822,1.0
268823,18532,41089,4,268823,1.0
268824,18560,41047,4,268824,1.0
268825,18527,41007,4,268825,1.0
268826,18605,41001,4,268826,1.0
268827,18629,40964,4,268827,1.0
268828,18765,41045,4,268828,1.0
268829,19625,41345,4,268829,1.0
268830,19294,41083,4,268830,1.0
268831,19447,41030,4,268831,1.0
268832,18930,41006,4,268832,1.0
268833,19205,41604,4,268833,1.0
268834,19247,41009,4,268834,1.0
268835,19377,40994,4,268835,1.0
268836,19594,41006,4,268836,1.0
268837,19711,41300,4,268837,1.0
268838,19062,40887,4,268838,1.0
268839,19159,40964,4,268839,1.0
268840,18445,41019,4,268840,1.0
268841,18481,40967,4,268841,1.0
268842,18714,41127,4,268842,1.0
268843,18792,41254,4,268843,1.0
268844,13970,40118,4,268844,1.0
268845,14055,40083,4,268845,1.0
268846,14076,40043,4,268846,1.0
268847,14148,40005,4,268847,1.0
268848,14173,39954,4,268848,1.0
268849,14189,39864,4,268849,1.0
268850,14149,39846,4,268850,1.0
268851,14046,39798,4,268851,1.0
268852,14040,39675,4,268852,1.0
268853,13564,39874,4,268853,1.0
268854,13644,39734,4,268854,1.0
268855,13696,39765,4,268855,1.0
268856,13724,39729,4,268856,1.0
268857,14258,40066,4,268857,1.0
268858,13605,39697,4,268858,1.0
268859,13697,39644,4,268859,1.0
268860,13432,39850,4,268860,1.0
268861,13438,39887,4,268861,1.0
268862,13578,39976,4,268862,1.0
268863,13732,40127,4,268863,1.0
268864,13737,39942,4,268864,1.0
268865,13779,39874,4,268865,1.0
268866,13821,39848,4,268866,1.0
268867,13867,39828,4,268867,1.0
268868,14688,39669,4,268868,1.0
268869,14689,40072,4,268869,1.0
268870,48040,40554,4,268870,1.0
268871,48081,40475,4,268871,1.0
268872,48107,40371,4,268872,1.0
268873,48164,40322,4,268873,1.0
268874,48097,40291,4,268874,1.0
268875,47892,40411,4,268875,1.0
268876,47952,40392,4,268876,1.0
268877,47946,40441,4,268877,1.0
268878,47618,40486,4,268878,1.0
268879,47674,40508,4,268879,1.0
268880,47743,40513,4,268880,1.0
268881,47700,40308,4,268881,1.0
268882,47589,40352,4,268882,1.0
268883,47521,40195,4,268883,1.0
268884,47392,40429,4,268884,1.0
268885,48200,40559,4,268885,1.0
268886,48211,40743,4,268886,1.0
268887,48221,40686,4,268887,1.0
268888,48127,40652,4,268888,1.0
268889,47898,40659,4,268889,1.0
268890,47952,40613,4,268890,1.0
268891,47810,40591,4,268891,1.0
268892,48401,40724,4,268892,1.0
268893,48443,40702,4,268893,1.0
268894,48361,40654,4,268894,1.0
268895,48623,40682,4,268895,1.0
268896,48661,40504,4,268896,1.0
268897,48533,40448,4,268897,1.0
268898,48474,40356,4,268898,1.0
268899,48481,40298,4,268899,1.0
268900,48569,40268,4,268900,1.0
268901,48709,40263,4,268901,1.0
268902,48712,40228,4,268902,1.0
268903,47933,40239,4,268903,1.0
268904,48020,40157,4,268904,1.0
268905,48175,40057,4,268905,1.0
268906,47478,40656,4,268906,1.0
268907,47618,40637,4,268907,1.0
268908,47666,40644,4,268908,1.0
268909,47711,40652,4,268909,1.0
268910,47763,40652,4,268910,1.0
268911,47842,40679,4,268911,1.0
268912,48001,40678,4,268912,1.0
268913,47459,40214,4,268913,1.0
268914,48625,40052,4,268914,1.0
268915,48741,40056,4,268915,1.0
268916,48452,40076,4,268916,1.0
268917,47929,40733,4,268917,1.0
268918,48335,40594,4,268918,1.0
268919,48284,40428,4,268919,1.0
268920,47414,40226,4,268920,1.0
268921,47404,40109,4,268921,1.0
268922,47461,40110,4,268922,1.0
268923,47682,40045,4,268923,1.0
268924,44427,35646,4,268924,1.0
268925,44470,35551,4,268925,1.0
268926,44572,35434,4,268926,1.0
268927,44607,35398,4,268927,1.0
268928,44699,35350,4,268928,1.0
268929,44930,35288,4,268929,1.0
268930,44960,35216,4,268930,1.0
268931,44898,35374,4,268931,1.0
268932,44908,35616,4,268932,1.0
268933,44821,35746,4,268933,1.0
268934,44860,35722,4,268934,1.0
268935,44971,35802,4,268935,1.0
268936,44628,35740,4,268936,1.0
268937,44679,35745,4,268937,1.0
268938,44737,35697,4,268938,1.0
268939,43807,35628,4,268939,1.0
268940,40510,42398,4,268940,1.0
268941,40536,42448,4,268941,1.0
268943,13620,39923,4,268943,1.0
272220,90603,35610,7,272220,1.0
272221,89917,35486,7,272221,1.0
272222,90816,35554,7,272222,1.0
272223,91196,35427,7,272223,1.0
